name,version,latestVersion,repository,published,publisher,size,license,isProd,isDev,isOptional,isPeer,isBundled,parents
"has-value","1.0.0","2.0.2","git+https://github.com/jonschlinkert/has-value.git","2017-05-19T19:11:24.026Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"cache-base@1.0.1"
"has-values","1.0.0","2.0.1","git+https://github.com/jonschlinkert/has-values.git","2017-05-19T18:43:39.654Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"has-value@1.0.0"
"kind-of","4.0.0","6.0.3","git+https://github.com/jonschlinkert/kind-of.git","2017-05-19T18:23:12.030Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"has-values@1.0.0"
"hash-base","3.1.0","3.1.0","git+https://github.com/crypto-browserify/hash-base.git","2020-05-01T07:21:46.608Z","fanatid (fanatid@ya.ru)",6077,"MIT",true,false,false,true,false,"md5.js@1.3.5,ripemd160@2.0.2"
"hash.js","1.1.7","1.1.7","git+ssh://git@github.com/indutny/hash.js.git","2018-11-30T19:50:03.326Z","indutny (fedor@indutny.com)",41697,"MIT",true,false,false,true,false,"elliptic@6.5.4,hmac-drbg@1.0.1"
"he","1.2.0","1.2.0","git+https://github.com/mathiasbynens/he.git","2018-09-23T17:18:22.163Z","mathias (mathias@qiwi.be)",124138,"MIT",true,false,false,false,false,"html-minifier-terser@5.1.1"
"hex-color-regex","1.1.0","1.1.0","git+https://github.com/regexps/hex-color-regex.git","2017-06-03T01:33:26.075Z","tunnckocore (mameto_100@mail.bg)","-","MIT",true,false,false,false,false,"is-color-stop@1.1.0"
"history","4.10.1","5.3.0","git+https://github.com/ReactTraining/history.git","2019-09-13T00:16:07.557Z","mjackson (npm@mjackson.me)",122109,"MIT",true,false,false,false,false,"react-router-dom@5.3.4,react-router@5.3.4"
"hmac-drbg","1.0.1","1.0.1","git+ssh://git@github.com/indutny/hmac-drbg.git","2017-04-09T22:33:31.828Z","indutny (fedor@indutny.com)","-","MIT",true,false,false,true,false,"elliptic@6.5.4"
"hoist-non-react-statics","3.3.2","3.3.2","git://github.com/mridgway/hoist-non-react-statics.git","2020-01-22T23:21:02.975Z","mridgway (mcridgway@gmail.com)",38855,"BSD-3-Clause",true,false,false,false,false,"react-router@5.3.4"
"hosted-git-info","2.8.9","6.1.1","git+https://github.com/npm/hosted-git-info.git","2021-04-07T20:04:34.547Z","nlf (quitlahok@gmail.com)",25818,"ISC",true,false,false,false,false,"normalize-package-data@2.5.0"
"hpack.js","2.1.6","2.1.6","git+ssh://git@github.com/indutny/hpack.js.git","2016-09-18T18:00:36.108Z","indutny (fedor@indutny.com)","-","MIT",true,false,false,false,false,"spdy-transport@3.0.0"
"hsl-regex","1.0.0","1.0.0","https://github.com/regexps/hsl-regex.git","2015-01-30T23:49:33.498Z","johno (johnotander@gmail.com)","-","MIT",true,false,false,false,false,"is-color-stop@1.1.0"
"hsla-regex","1.0.0","1.0.0","https://github.com/regexps/hsla-regex.git","2015-01-30T23:48:43.939Z","johno (johnotander@gmail.com)","-","MIT",true,false,false,false,false,"is-color-stop@1.1.0"
"html-encoding-sniffer","1.0.2","3.0.0","git+https://github.com/jsdom/html-encoding-sniffer.git","2017-10-23T00:15:57.146Z","domenic (d@domenic.me)","-","MIT",true,false,false,false,false,"jsdom@11.12.0"
"html-entities","1.4.0","2.3.3","https://github.com/mdevils/node-html-entities.git","2020-12-19T00:00:07.018Z","mdevils (mdevils@yandex.ru)",68625,"MIT",true,false,false,false,false,"webpack-dev-server@3.11.0"
"html-escaper","2.0.2","3.0.3","git+https://github.com/WebReflection/html-escaper.git","2020-03-27T13:29:45.414Z","webreflection (andrea.giammarchi@gmail.com)",13092,"MIT",true,false,false,false,false,"istanbul-reports@2.2.7"
"html-minifier-terser","5.1.1","7.1.0","git+https://github.com/DanielRuf/html-minifier-terser.git","2020-05-13T20:14:57.667Z","danielruf (kontakt@daniel-ruf.de)",97174,"MIT",true,false,false,false,false,"html-webpack-plugin@4.0.0-beta.11"
"html-webpack-plugin","4.0.0-beta.11","5.5.0","git+https://github.com/jantimon/html-webpack-plugin.git","2019-11-11T16:55:41.519Z","jantimon (j.nicklas@me.com)",109599,"MIT",true,false,false,false,false,"react-scripts@3.4.3"
"htmlparser2","6.1.0","8.0.2","git://github.com/fb55/htmlparser2.git","2021-04-08T20:46:58.818Z","feedic (me@feedic.com)",105952,"MIT",true,false,false,false,false,"renderkid@2.0.7"
"http-deceiver","1.2.7","1.2.7","git+ssh://git@github.com/indutny/http-deceiver.git","2016-05-17T15:28:25.119Z","indutny (fedor@indutny.com)","-","MIT",true,false,false,false,false,"spdy@4.0.2"
"http-errors","2.0.0","2.0.0","git+https://github.com/jshttp/http-errors.git","2021-12-18T03:30:42.140Z","dougwilson (doug@somethingdoug.com)",18808,"MIT",true,false,false,false,false,"body-parser@1.20.1,express@4.18.2,raw-body@2.5.1,send@0.18.0"
"http-proxy","1.18.1","1.18.1","git+https://github.com/http-party/node-http-proxy.git","2020-05-17T21:27:32.770Z","jcrugzz (jcrugzz@gmail.com)",231812,"MIT",true,false,false,false,false,"http-proxy-middleware@0.19.1"
"http-proxy-middleware","0.19.1","2.0.6","git+https://github.com/chimurai/http-proxy-middleware.git","2018-11-25T20:18:42.852Z","chimurai (stevenchim@gmail.com)",47749,"MIT",true,false,false,false,false,"webpack-dev-server@3.11.0"
"http-signature","1.2.0","1.3.6","git://github.com/joyent/node-http-signature.git","2017-08-25T19:32:03.167Z","arekinath (alex@cooperi.net)","-","MIT",true,false,false,false,false,"request@2.88.2"
"https-browserify","1.0.0","1.0.0","git://github.com/substack/https-browserify.git","2017-04-04T23:35:16.037Z","feross (feross@feross.org)","-","MIT",true,false,false,true,false,"node-libs-browser@2.2.1"
"iconv-lite","0.4.24","0.6.3","git://github.com/ashtuchkin/iconv-lite.git","2018-08-22T20:23:12.162Z","ashtuchkin (ashtuchkin@gmail.com)",335941,"MIT",true,false,false,false,false,"body-parser@1.20.1,external-editor@3.1.0,raw-body@2.5.1,whatwg-encoding@1.0.5"
"icss-utils","4.1.1","5.1.0","git+https://github.com/css-modules/icss-utils.git","2019-05-29T15:05:55.307Z","evilebottnawi (sheo13666q@gmail.com)",9469,"ISC",true,false,false,false,false,"css-loader@3.4.2,postcss-modules-local-by-default@3.0.3,postcss-modules-values@3.0.0"
"identity-obj-proxy","3.0.0","3.0.0","git+https://github.com/keyanzhang/identity-obj-proxy.git","2016-08-03T07:00:43.431Z","keyanzhang (root@keyanzhang.com)","-","MIT",true,false,false,false,false,"react-scripts@3.4.3"
"ieee754","1.2.1","1.2.1","git://github.com/feross/ieee754.git","2020-10-27T23:06:07.424Z","feross (feross@feross.org)",6796,"BSD-3-Clause",true,false,false,true,false,"buffer@4.9.2"
"iferr","0.1.5","1.0.2","https://github.com/shesek/iferr","2014-12-02T13:35:53.618Z","nadav (npm@shesek.info)","-","MIT",true,false,false,true,false,"copy-concurrently@1.0.5,fs-write-stream-atomic@1.0.10"
"ignore","4.0.6","5.2.4","git+ssh://git@github.com/kaelzhang/node-ignore.git","2018-08-12T04:39:22.496Z","kael (i@kael.me)",37759,"MIT",true,false,false,false,false,"eslint@6.8.0"
"immer","1.10.0","9.0.21","git+https://github.com/mweststrate/immer.git","2019-01-04T15:55:22.229Z","aleclarson (alec.stanford.larson@gmail.com)",246855,"MIT",true,false,false,false,false,"react-dev-utils@10.2.1"
"import-cwd","2.1.0","3.0.0","git+https://github.com/sindresorhus/import-cwd.git","2017-05-21T09:39:42.349Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"postcss-load-config@2.1.2"
"import-fresh","3.3.0","3.3.0","git+https://github.com/sindresorhus/import-fresh.git","2020-12-20T13:35:41.167Z","sindresorhus (sindresorhus@gmail.com)",4866,"MIT",true,false,false,false,false,"cosmiconfig@6.0.0,eslint@6.8.0"
"import-from","2.1.0","4.0.0","git+https://github.com/sindresorhus/import-from.git","2017-05-21T09:28:31.839Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"import-cwd@2.1.0"
"import-local","2.0.0","3.1.0","git+https://github.com/sindresorhus/import-local.git","2018-08-31T19:40:47.407Z","sindresorhus (sindresorhus@gmail.com)",3598,"MIT",true,false,false,false,false,"jest@24.9.0,jest-cli@24.9.0,webpack-dev-server@3.11.0"
"imurmurhash","0.1.4","0.1.4","https://github.com/jensyt/imurmurhash-js","2013-08-24T20:45:23.169Z","jensyt (jensyt@gmail.com)","-","MIT",true,false,false,true,false,"eslint@6.8.0,fs-write-stream-atomic@1.0.10,unique-slug@2.0.2,write-file-atomic@2.4.1"
"indent-string","4.0.0","5.0.0","git+https://github.com/sindresorhus/indent-string.git","2019-04-17T07:31:13.363Z","sindresorhus (sindresorhus@gmail.com)",4398,"MIT",true,false,false,false,false,"aggregate-error@3.1.0,redent@3.0.0"
"indexes-of","1.0.1","1.0.1","git://github.com/dominictarr/indexes-of.git","2013-11-17T02:25:11.536Z","dominictarr (dominic.tarr@gmail.com)","-","MIT",true,false,false,false,false,"postcss-selector-parser@3.1.2,postcss-values-parser@2.0.1"
"infer-owner","1.0.4","1.0.4","git+https://github.com/npm/infer-owner.git","2019-07-19T23:13:07.339Z","isaacs (i@izs.me)",4290,"ISC",true,false,false,true,false,"cacache@12.0.4"
"inflight","1.0.6","1.0.6","git+https://github.com/npm/inflight.git","2016-10-13T03:53:29.524Z","isaacs (i@izs.me)","-","ISC",true,false,false,false,false,"glob@7.2.3"
"inherits","2.0.4","2.0.4","git://github.com/isaacs/inherits.git","2019-06-19T20:18:52.465Z","isaacs (i@izs.me)",3958,"ISC",true,false,true,true,false,"asn1.js@5.4.1,browserify-aes@1.2.0,browserify-des@1.0.2,browserify-sign@4.2.1,readable-stream@3.6.2,cipher-base@1.0.4,concat-stream@1.6.2,create-hash@1.2.0,create-hmac@1.1.7,crypto-browserify@3.12.0,css@2.2.4,des.js@1.0.1,duplexify@3.7.1,elliptic@6.5.4,flush-write-stream@1.1.1,from2@2.3.0,glob@7.2.3,hash-base@3.1.0,hash.js@1.1.7,hpack.js@2.1.6,http-errors@2.0.0,md5.js@1.3.5,parallel-transform@1.2.0,pumpify@1.5.1,ripemd160@2.0.2,sha.js@2.4.11,sockjs-client@1.4.0,stream-browserify@2.0.2,stream-http@2.8.3,chokidar@2.1.8"
"ini","1.3.8","4.0.0","git://github.com/isaacs/ini.git","2020-12-11T19:57:57.208Z","isaacs (i@izs.me)",9304,"ISC",true,false,false,false,false,"global-prefix@3.0.0"
"inquirer","7.3.3","9.1.5","git+https://github.com/SBoudrias/Inquirer.js.git","2020-07-23T02:32:38.843Z","sboudrias (admin@simonboudrias.com)",84473,"MIT",true,false,false,false,false,"eslint@6.8.0"
"strip-ansi","6.0.1","7.0.1","git+https://github.com/chalk/strip-ansi.git","2021-09-23T16:34:41.798Z","sindresorhus (sindresorhus@gmail.com)",4029,"MIT",true,false,false,false,false,"inquirer@7.3.3,string-width@4.2.3"
"internal-ip","4.3.0","7.0.0","git+https://github.com/sindresorhus/internal-ip.git","2019-04-05T06:58:03.492Z","sindresorhus (sindresorhus@gmail.com)",5726,"MIT",true,false,false,false,false,"webpack-dev-server@3.11.0"
"internal-slot","1.0.5","1.0.5","git+https://github.com/ljharb/internal-slot.git","2023-02-09T21:24:46.683Z","ljharb (ljharb@gmail.com)",19453,"MIT",true,false,false,true,false,"es-abstract@1.21.2,stop-iteration-iterator@1.0.0,string.prototype.matchall@4.0.8"
"invariant","2.2.4","2.2.4","git+https://github.com/zertosh/invariant.git","2018-03-13T18:36:10.235Z","zertosh (zertosh@gmail.com)",7639,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0,jest-haste-map@24.9.0,react-bootstrap@1.6.6,uncontrollable@7.2.1"
"ip","1.1.8","1.1.8","git+ssh://git@github.com/indutny/node-ip.git","2022-05-11T03:08:45.757Z","indutny (fedor@indutny.com)",13561,"MIT",true,false,false,false,false,"dns-packet@1.3.4,webpack-dev-server@3.11.0"
"ip-regex","2.1.0","5.0.0","git+https://github.com/sindresorhus/ip-regex.git","2017-03-11T09:56:09.108Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"default-gateway@4.2.0"
"ipaddr.js","1.9.1","2.0.1","git://github.com/whitequark/ipaddr.js.git","2019-07-17T02:28:19.618Z","whitequark (whitequark@whitequark.org)",42145,"MIT",true,false,false,false,false,"internal-ip@4.3.0,proxy-addr@2.0.7"
"is-absolute-url","2.1.0","4.0.1","git+https://github.com/sindresorhus/is-absolute-url.git","2016-12-11T16:54:12.315Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"postcss-normalize-url@4.0.1"
"is-accessor-descriptor","1.0.0","3.0.1","git+https://github.com/jonschlinkert/is-accessor-descriptor.git","2017-11-01T06:12:54.764Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"is-descriptor@1.0.2"
"is-arguments","1.1.1","1.1.1","git://github.com/inspect-js/is-arguments.git","2021-08-05T22:18:05.179Z","ljharb (ljharb@gmail.com)",28838,"MIT",true,false,false,true,false,"deep-equal@2.2.0,es-get-iterator@1.1.3"
"is-array-buffer","3.0.2","3.0.2","git+https://github.com/inspect-js/is-array-buffer.git","2023-03-02T05:59:24.498Z","ljharb (ljharb@gmail.com)",11882,"MIT",true,false,false,true,false,"array-buffer-byte-length@1.0.0,deep-equal@2.2.0,es-abstract@1.21.2"
"is-arrayish","0.2.1","0.3.2","git+https://github.com/qix-/node-is-arrayish.git","2015-08-31T23:02:50.373Z","qix (i.am.qix@gmail.com)","-","MIT",true,false,false,false,false,"error-ex@1.3.2"
"is-bigint","1.0.4","1.0.4","git+https://github.com/inspect-js/is-bigint.git","2021-08-12T05:51:11.120Z","ljharb (ljharb@gmail.com)",14781,"MIT",true,false,false,true,false,"which-boxed-primitive@1.0.2"
"is-binary-path","2.1.0","2.1.0","git+https://github.com/sindresorhus/is-binary-path.git","2019-04-19T04:42:45.772Z","sindresorhus (sindresorhus@gmail.com)",3078,"MIT",true,false,true,true,false,"chokidar@3.5.3"
"is-boolean-object","1.1.2","1.1.2","git://github.com/inspect-js/is-boolean-object.git","2021-08-05T23:42:04.586Z","ljharb (ljharb@gmail.com)",22120,"MIT",true,false,false,true,false,"which-boxed-primitive@1.0.2"
"is-buffer","1.1.6","2.0.5","git://github.com/feross/is-buffer.git","2017-10-25T21:36:28.871Z","feross (feross@feross.org)","-","MIT",true,false,false,false,false,"kind-of@2.0.1"
"is-callable","1.2.7","1.2.7","git://github.com/inspect-js/is-callable.git","2022-09-23T22:49:39.970Z","ljharb (ljharb@gmail.com)",28950,"MIT",true,false,false,true,false,"es-abstract@1.21.2,es-to-primitive@1.2.1,for-each@0.3.3"
"is-ci","2.0.0","3.0.1","git+https://github.com/watson/is-ci.git","2018-12-05T21:49:50.810Z","watson (w@tson.dk)",3581,"MIT",true,false,false,false,false,"jest-cli@24.9.0,jest-util@24.9.0"
"is-color-stop","1.1.0","1.1.0","git+https://github.com/pigcan/is-color-stop.git","2017-07-25T07:01:44.239Z","pigcan (jiangjay818@gmail.com)","-","MIT",true,false,false,false,false,"postcss-minify-gradients@4.0.2"
"is-core-module","2.11.0","2.11.0","git+https://github.com/inspect-js/is-core-module.git","2022-10-18T17:07:09.553Z","ljharb (ljharb@gmail.com)",28101,"MIT",true,false,false,true,false,"eslint-import-resolver-node@0.3.7,eslint-plugin-import@2.27.5,resolve@1.22.1"
"is-data-descriptor","1.0.0","2.0.0","git+https://github.com/jonschlinkert/is-data-descriptor.git","2017-11-01T06:33:51.072Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"is-descriptor@1.0.2"
"is-date-object","1.0.5","1.0.5","git://github.com/inspect-js/is-date-object.git","2021-08-05T21:22:39.367Z","ljharb (ljharb@gmail.com)",20793,"MIT",true,false,false,true,false,"deep-equal@2.2.0,es-to-primitive@1.2.1"
"is-descriptor","1.0.2","3.0.0","git+https://github.com/jonschlinkert/is-descriptor.git","2017-12-28T23:11:35.031Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"define-property@1.0.0"
"is-directory","0.3.1","0.3.1","git+https://github.com/jonschlinkert/is-directory.git","2016-05-21T18:30:12.378Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"cosmiconfig@5.2.1"
"is-docker","2.2.1","3.0.0","git+https://github.com/sindresorhus/is-docker.git","2021-04-09T08:59:11.367Z","sindresorhus (sindresorhus@gmail.com)",3013,"MIT",true,false,false,false,false,"open@7.4.2,is-wsl@2.2.0"
"is-extendable","1.0.1","1.0.1","git+https://github.com/jonschlinkert/is-extendable.git","2017-09-11T20:38:26.333Z","doowb (brian.woodward@gmail.com)","-","MIT",true,false,false,false,false,"extend-shallow@3.0.2,mixin-deep@1.3.2"
"is-extglob","2.1.1","2.1.1","git+https://github.com/jonschlinkert/is-extglob.git","2016-12-11T04:04:24.390Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,true,true,false,"is-glob@3.1.0"
"is-fullwidth-code-point","3.0.0","4.0.0","git+https://github.com/sindresorhus/is-fullwidth-code-point.git","2019-03-18T08:09:05.035Z","sindresorhus (sindresorhus@gmail.com)",4994,"MIT",true,false,false,false,false,"string-width@4.2.3"
"is-generator-fn","2.1.0","3.0.0","git+https://github.com/sindresorhus/is-generator-fn.git","2019-04-06T11:20:38.862Z","sindresorhus (sindresorhus@gmail.com)",3284,"MIT",true,false,false,false,false,"jest-jasmine2@24.9.0"
"is-glob","4.0.3","4.0.3","git+https://github.com/micromatch/is-glob.git","2021-09-29T16:52:47.977Z","phated (blaine.bublitz@gmail.com)",13609,"MIT",true,false,true,true,false,"@typescript-eslint/typescript-estree@2.34.0,chokidar@2.1.8,eslint@6.8.0,eslint-plugin-import@2.27.5,fast-glob@2.2.7,glob-parent@5.1.2,http-proxy-middleware@0.19.1"
"is-map","2.0.2","2.0.2","git+https://github.com/inspect-js/is-map.git","2020-12-14T07:32:22.370Z","ljharb (ljharb@gmail.com)",12696,"MIT",true,false,false,true,false,"es-get-iterator@1.1.3,which-collection@1.0.1"
"is-negative-zero","2.0.2","2.0.2","git://github.com/inspect-js/is-negative-zero.git","2021-12-10T19:43:39.477Z","ljharb (ljharb@gmail.com)",22002,"MIT",true,false,false,false,false,"es-abstract@1.21.2"
"is-number","3.0.0","7.0.0","git+https://github.com/jonschlinkert/is-number.git","2016-09-11T00:51:30.912Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"fill-range@4.0.0,has-values@1.0.0,to-regex-range@2.1.1"
"is-number-object","1.0.7","1.0.7","git://github.com/inspect-js/is-number-object.git","2022-04-02T04:47:21.117Z","ljharb (ljharb@gmail.com)",22218,"MIT",true,false,false,true,false,"which-boxed-primitive@1.0.2"
"is-obj","1.0.1","3.0.0","git+https://github.com/sindresorhus/is-obj.git","2016-03-22T10:14:12.950Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"stringify-object@3.3.0"
"is-path-cwd","2.2.0","3.0.0","git+https://github.com/sindresorhus/is-path-cwd.git","2019-07-05T17:21:06.182Z","sindresorhus (sindresorhus@gmail.com)",2760,"MIT",true,false,false,false,false,"del@4.1.1"
"is-path-in-cwd","2.1.0","4.0.0","git+https://github.com/sindresorhus/is-path-in-cwd.git","2019-04-20T08:00:38.003Z","sindresorhus (sindresorhus@gmail.com)",2806,"MIT",true,false,false,false,false,"del@4.1.1"
"is-path-inside","2.1.0","4.0.0","git+https://github.com/sindresorhus/is-path-inside.git","2019-04-15T16:33:19.419Z","sindresorhus (sindresorhus@gmail.com)",3088,"MIT",true,false,false,false,false,"is-path-in-cwd@2.1.0"
"is-plain-obj","1.1.0","4.1.0","https://github.com/sindresorhus/is-plain-obj","2015-11-05T09:31:58.189Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"sort-keys@1.1.2"
"is-plain-object","2.0.4","5.0.0","git+https://github.com/jonschlinkert/is-plain-object.git","2017-07-11T22:41:10.371Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"clone-deep@4.0.1,is-extendable@1.0.1,set-value@2.0.1"
"is-regex","1.1.4","1.1.4","git://github.com/inspect-js/is-regex.git","2021-08-06T03:49:23.488Z","ljharb (ljharb@gmail.com)",30124,"MIT",true,false,false,true,false,"deep-equal@2.2.0,es-abstract@1.21.2,safe-regex-test@1.0.0"
"is-regexp","1.0.0","3.1.0","git://github.com/sindresorhus/is-regexp","2014-06-11T09:12:27.882Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"stringify-object@3.3.0"
"is-resolvable","1.1.0","1.1.0","git+https://github.com/shinnn/is-resolvable.git","2018-01-22T09:10:23.856Z","shinnn (snnskwtnb@gmail.com)","-","ISC",true,false,false,false,false,"cssnano@4.1.11"
"is-root","2.1.0","3.0.0","git+https://github.com/sindresorhus/is-root.git","2019-04-19T13:51:22.256Z","sindresorhus (sindresorhus@gmail.com)",2676,"MIT",true,false,false,false,false,"react-dev-utils@10.2.1"
"is-set","2.0.2","2.0.2","git+https://github.com/inspect-js/is-set.git","2020-12-13T21:44:53.655Z","ljharb (ljharb@gmail.com)",12290,"MIT",true,false,false,true,false,"es-get-iterator@1.1.3,which-collection@1.0.1"
"is-shared-array-buffer","1.0.2","1.0.2","git+https://github.com/inspect-js/is-shared-array-buffer.git","2022-04-02T04:42:56.440Z","ljharb (ljharb@gmail.com)",11886,"MIT",true,false,false,true,false,"deep-equal@2.2.0,es-abstract@1.21.2"
"is-stream","1.1.0","3.0.0","git+https://github.com/sindresorhus/is-stream.git","2016-04-12T07:41:55.666Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"execa@1.0.0"
"is-string","1.0.7","1.0.7","git://github.com/ljharb/is-string.git","2021-08-06T01:26:34.304Z","ljharb (ljharb@gmail.com)",19127,"MIT",true,false,false,true,false,"array-includes@3.1.6,array.prototype.reduce@1.0.5,es-abstract@1.21.2,es-get-iterator@1.1.3,which-boxed-primitive@1.0.2"
"is-symbol","1.0.4","1.0.4","git://github.com/inspect-js/is-symbol.git","2021-05-08T19:12:11.304Z","ljharb (ljharb@gmail.com)",22031,"MIT",true,false,false,true,false,"es-to-primitive@1.2.1,which-boxed-primitive@1.0.2"
"is-typed-array","1.1.10","1.1.10","git://github.com/inspect-js/is-typed-array.git","2022-11-02T16:03:03.424Z","ljharb (ljharb@gmail.com)",18434,"MIT",true,false,false,true,false,"es-abstract@1.21.2,is-array-buffer@3.0.2,typed-array-length@1.0.4,which-typed-array@1.1.9"
"is-typedarray","1.0.0","1.0.0","git://github.com/hughsk/is-typedarray.git","2015-05-17T01:03:39.627Z","hughsk (hughskennedy@gmail.com)","-","MIT",true,false,false,false,false,"request@2.88.2"
"is-weakmap","2.0.1","2.0.1","git+https://github.com/inspect-js/is-weakmap.git","2019-12-18T04:46:33.984Z","ljharb (ljharb@gmail.com)",10071,"MIT",true,false,false,true,false,"which-collection@1.0.1"
"is-weakref","1.0.2","1.0.2","git+https://github.com/inspect-js/is-weakref.git","2021-12-10T16:46:37.781Z","ljharb (ljharb@gmail.com)",12065,"MIT",true,false,false,false,false,"es-abstract@1.21.2"
"is-weakset","2.0.2","2.0.2","git+https://github.com/inspect-js/is-weakset.git","2021-12-13T02:25:57.003Z","ljharb (ljharb@gmail.com)",15050,"MIT",true,false,false,true,false,"which-collection@1.0.1"
"is-windows","1.0.2","1.0.2","git+https://github.com/jonschlinkert/is-windows.git","2018-02-14T07:36:43.207Z","jonschlinkert (github@sellside.com)",7963,"MIT",true,false,false,false,false,"nanomatch@1.2.13"
"is-wsl","1.1.0","2.2.0","git+https://github.com/sindresorhus/is-wsl.git","2017-04-17T05:39:47.328Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,true,false,"node-notifier@5.4.5,opn@5.5.0,terser-webpack-plugin@1.4.5"
"isarray","2.0.5","2.0.5","git://github.com/juliangruber/isarray.git","2019-07-08T13:21:22.377Z","juliangruber (julian@juliangruber.com)",3430,"MIT",true,false,false,true,false,"deep-equal@2.2.0,es-get-iterator@1.1.3"
"isexe","2.0.0","2.0.0","git+https://github.com/isaacs/isexe.git","2017-03-23T00:53:16.356Z","isaacs (i@izs.me)","-","ISC",true,false,false,false,false,"which@1.3.1"
"isobject","3.0.1","4.0.0","git+https://github.com/jonschlinkert/isobject.git","2017-06-30T18:19:30.705Z","doowb (brian.woodward@gmail.com)","-","MIT",true,false,false,false,false,"base@0.11.2,braces@2.3.2,cache-base@1.0.1,class-utils@0.3.6,define-property@2.0.2,has-value@1.0.0,is-plain-object@2.0.4,object-visit@1.0.1,object.pick@1.3.0,snapdragon-node@2.1.1,unset-value@1.0.0"
"isstream","0.1.2","0.1.2","https://github.com/rvagg/isstream.git","2015-03-07T00:15:15.512Z","rvagg (rod@vagg.org)","-","MIT",true,false,false,false,false,"request@2.88.2"
"istanbul-lib-coverage","2.0.5","3.2.0","git+ssh://git@github.com/istanbuljs/istanbuljs.git","2019-04-24T20:44:43.080Z","coreyfarrell (git@cfware.com)",22673,"BSD-3-Clause",true,false,false,false,false,"@jest/reporters@24.9.0,istanbul-lib-instrument@3.3.0,istanbul-lib-report@2.0.8,istanbul-lib-source-maps@3.0.6"
"istanbul-lib-instrument","3.3.0","5.2.1","git+ssh://git@github.com/istanbuljs/istanbuljs.git","2019-04-24T20:44:52.673Z","coreyfarrell (git@cfware.com)",55170,"BSD-3-Clause",true,false,false,false,false,"@jest/reporters@24.9.0,babel-plugin-istanbul@5.2.0"
"istanbul-lib-report","2.0.8","3.0.0","git+ssh://git@github.com/istanbuljs/istanbuljs.git","2019-04-24T20:44:52.658Z","coreyfarrell (git@cfware.com)",35788,"BSD-3-Clause",true,false,false,false,false,"@jest/reporters@24.9.0"
"supports-color","6.1.0","9.3.1","git+https://github.com/chalk/supports-color.git","2019-01-11T07:09:33.987Z","sindresorhus (sindresorhus@gmail.com)",7462,"MIT",true,false,false,false,false,"istanbul-lib-report@2.0.8,jest-worker@24.9.0,postcss@7.0.21,webpack-dev-server@3.11.0"
"istanbul-lib-source-maps","3.0.6","4.0.1","git+ssh://git@github.com/istanbuljs/istanbuljs.git","2019-04-24T20:44:52.588Z","coreyfarrell (git@cfware.com)",31314,"BSD-3-Clause",true,false,false,false,false,"@jest/reporters@24.9.0"
"istanbul-reports","2.2.7","3.1.5","git+ssh://git@github.com/istanbuljs/istanbuljs.git","2020-01-11T20:15:08.629Z","coreyfarrell (git@cfware.com)",93277,"BSD-3-Clause",true,false,false,false,false,"@jest/reporters@24.9.0"
"jest","24.9.0","29.5.0","https://github.com/facebook/jest","2019-08-16T06:19:42.975Z","scotthovestadt (scott.hovestadt@gmail.com)",3311,"MIT",true,false,false,false,false,"react-scripts@3.4.3"
"jest-changed-files","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:55:54.585Z","scotthovestadt (scott.hovestadt@gmail.com)",19378,"MIT",true,false,false,false,false,"@jest/core@24.9.0"
"jest-cli","24.9.0","29.5.0","https://github.com/facebook/jest","2019-08-16T06:11:54.756Z","scotthovestadt (scott.hovestadt@gmail.com)",70103,"MIT",true,false,false,false,false,"jest@24.9.0"
"jest-config","24.9.0","29.5.0","https://github.com/facebook/jest.git","2019-08-16T06:13:22.765Z","scotthovestadt (scott.hovestadt@gmail.com)",122786,"MIT",true,false,false,false,false,"@jest/core@24.9.0,jest-cli@24.9.0,jest-runner@24.9.0,jest-runtime@24.9.0"
